genre,genreno,filename,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
pop_lore,1,cf25,0.00990991,0.03963964,0.010810811,0.024324324,0.03963964,0.047747748,0.103603604,0.016216216,0.016216216,0.077477477
pop_lore,1,cf26,0.030797101,0.02807971,0.038949275,0.039855072,0.022644928,0.09692029,0.059782609,0.04076087,0.009057971,0.035326087
pop_lore,1,cf27,0.01842871,0.045586809,0.013579049,0.027158099,0.028128031,0.05528613,0.0785645,0.024248303,0.021338506,0.050436469
pop_lore,1,cf28,0.030583874,0.064874884,0.019462465,0.037998146,0.051899907,0.063021316,0.126969416,0.035217794,0.015755329,0.075996293
pop_lore,1,cf29,0.021459227,0.049785408,0.010300429,0.020600858,0.039484979,0.034334764,0.13304721,0.023175966,0.012017167,0.088412017
pop_lore,1,cf30,0.020018198,0.037306642,0.010919017,0.024567789,0.029117379,0.034576888,0.101910828,0.010009099,0.013648772,0.066424022
pop_lore,1,cf31,0.027466938,0.048830112,0.02034588,0.04069176,0.01525941,0.063072228,0.078331638,0.031536114,0.022380468,0.052899288
pop_lore,1,cf32,0.019102197,0.054441261,0.009551098,0.016236867,0.044890162,0.036294174,0.141356256,0.021012416,0.021967526,0.074498567
pop_lore,1,cf33,0.020192308,0.05,0.0125,0.029807692,0.038461538,0.042307692,0.150961538,0.020192308,0.022115385,0.117307692
pop_lore,1,cf34,0.011695906,0.022556391,0.015037594,0.010860485,0.020050125,0.020885547,0.079365079,0.004177109,0.009189641,0.043441938
pop_lore,1,cf35,0.016838167,0.026192703,0.005612722,0.015902713,0.01777362,0.042095416,0.062675398,0.012160898,0.008419083,0.03554724
pop_lore,1,cf36,0.028712871,0.030693069,0.021782178,0.040594059,0.017821782,0.076237624,0.074257426,0.028712871,0.024752475,0.031683168
pop_lore,1,cf37,0.019047619,0.087830688,0.010582011,0.028571429,0.078306878,0.034920635,0.164021164,0.021164021,0.02010582,0.117460317
pop_lore,1,cf38,0.027280477,0.040068201,0.012787724,0.020460358,0.029838022,0.05370844,0.093776641,0.021312873,0.019607843,0.043478261
pop_lore,1,cf39,0.014209591,0.063943162,0.014209591,0.031083481,0.046181172,0.053285968,0.130550622,0.029307282,0.013321492,0.069271758
pop_lore,1,cf40,0.028495102,0.044523598,0.016918967,0.048085485,0.016918967,0.079252004,0.129118433,0.03205699,0.012466607,0.082813891
pop_lore,1,cf41,0.009208103,0.040515654,0.008287293,0.011049724,0.037753223,0.014732965,0.093001842,0.015653775,0.018416206,0.052486188
pop_lore,1,cf42,0.054865424,0.044513458,0.033126294,0.073498965,0.035196687,0.116977226,0.098343685,0.063146998,0.01863354,0.067287785
pop_lore,1,cf43,0.021904762,0.07047619,0.01047619,0.02952381,0.037142857,0.045714286,0.094285714,0.032380952,0.037142857,0.040952381
pop_lore,1,cf44,0.013599275,0.041704442,0.007252947,0.032638259,0.038077969,0.042611061,0.15593835,0.027198549,0.007252947,0.102447869
pop_lore,1,cf45,0.017142857,0.040952381,0.012380952,0.034285714,0.032380952,0.044761905,0.101904762,0.02,0.016190476,0.091428571
pop_lore,1,cf46,0.033989267,0.045617174,0.023255814,0.025939177,0.040250447,0.068872987,0.104651163,0.024150268,0.029516995,0.094812165
pop_lore,1,cf47,0.014851485,0.059405941,0.005940594,0.01980198,0.046534653,0.032673267,0.12970297,0.016831683,0.021782178,0.065346535
pop_lore,1,cf48,0.072604066,0.034849952,0.024201355,0.054211036,0.041626331,0.109390126,0.154888674,0.038722168,0.016456922,0.112294288
bel_bio_mem,1,cg01,0.039292731,0.029469548,0.018664047,0.04518664,0.02848723,0.086444008,0.103143418,0.038310413,0.013752456,0.068762279
bel_bio_mem,1,cg02,0.018399264,0.035878565,0.011959522,0.030358786,0.02575897,0.04599816,0.110395584,0.021159154,0.018399264,0.084636615
bel_bio_mem,1,cg03,0.021701389,0.0234375,0.008680556,0.046875,0.012152778,0.047743056,0.078125,0.018229167,0.015625,0.050347222
bel_bio_mem,1,cg04,0.027027027,0.031031031,0.034034034,0.037037037,0.026026026,0.071071071,0.058058058,0.038038038,0.021021021,0.044044044
bel_bio_mem,1,cg05,0.016330451,0.042267051,0.013448607,0.017291066,0.045148895,0.043227666,0.099903939,0.032660903,0.021133525,0.052833814
bel_bio_mem,1,cg06,0.032286996,0.06367713,0.008071749,0.025112108,0.065470852,0.038565022,0.134529148,0.04573991,0.035874439,0.076233184
bel_bio_mem,1,cg07,0.028414299,0.06416132,0.022914757,0.038496792,0.045829514,0.073327223,0.147571036,0.026581118,0.029330889,0.102658112
bel_bio_mem,1,cg08,0.024734982,0.034452297,0.013250883,0.037985866,0.025618375,0.075971731,0.077738516,0.041519435,0.016784452,0.043286219
bel_bio_mem,1,cg09,0.013565891,0.025193798,0.009689922,0.023255814,0.024224806,0.031976744,0.078488372,0.019379845,0.01744186,0.050387597
bel_bio_mem,1,cg10,0.029354207,0.032289628,0.008806262,0.053816047,0.030332681,0.072407045,0.125244618,0.031311155,0.015655577,0.113502935
bel_bio_mem,1,cg11,0.048323471,0.049309665,0.018737673,0.065088757,0.033530572,0.090729783,0.130177515,0.032544379,0.025641026,0.081854043
bel_bio_mem,1,cg12,0.043715847,0.067759563,0.031693989,0.045901639,0.050273224,0.085245902,0.115846995,0.054644809,0.041530055,0.06557377
bel_bio_mem,1,cg13,0.052,0.08,0.03,0.05,0.084,0.08,0.16,0.044,0.029,0.091
bel_bio_mem,1,cg14,0.012633625,0.03595724,0.016520894,0.012633625,0.030126336,0.052478134,0.064139942,0.019436346,0.013605442,0.041788144
bel_bio_mem,1,cg15,0.051823417,0.052783109,0.052783109,0.069097889,0.055662188,0.117082534,0.10940499,0.068138196,0.034548944,0.046065259
bel_bio_mem,1,cg16,0.018164436,0.039196941,0.008604207,0.020076482,0.02581262,0.055449331,0.138623327,0.020076482,0.022944551,0.062141491
bel_bio_mem,1,cg17,0.027410208,0.055765595,0.014177694,0.033081285,0.042533081,0.062381853,0.118147448,0.033081285,0.017958412,0.083175803
bel_bio_mem,1,cg18,0.024144869,0.071428571,0.019114688,0.039235412,0.072434608,0.06639839,0.142857143,0.032193159,0.030181087,0.076458753
bel_bio_mem,1,cg19,0.054337464,0.059103908,0.03336511,0.070543375,0.038131554,0.094375596,0.127740705,0.04099142,0.043851287,0.09914204
bel_bio_mem,1,cg20,0.012369172,0.049476689,0.002854424,0.039010466,0.019980971,0.046622265,0.102759277,0.015223597,0.019029496,0.066603235
bel_bio_mem,1,cg21,0.032786885,0.072745902,0.021516393,0.054303279,0.042008197,0.084016393,0.138319672,0.035860656,0.030737705,0.104508197
bel_bio_mem,1,cg22,0.028440367,0.042201835,0.019266055,0.036697248,0.025688073,0.066972477,0.141284404,0.027522936,0.018348624,0.072477064
bel_bio_mem,1,cg23,0.034188034,0.038936372,0.022792023,0.048433048,0.029439696,0.075973409,0.130104463,0.031339031,0.015194682,0.072174739
bel_bio_mem,1,cg24,0.037190083,0.054752066,0.015495868,0.045454545,0.027892562,0.065082645,0.152892562,0.021694215,0.020661157,0.103305785
bel_bio_mem,1,cg25,0.029381966,0.025329281,0.00810537,0.067882472,0.017223911,0.075987842,0.143870314,0.028368794,0.007092199,0.069908815
bel_bio_mem,1,cg26,0.038461538,0.077935223,0.041497976,0.066801619,0.067813765,0.142712551,0.123481781,0.084008097,0.035425101,0.068825911
bel_bio_mem,1,cg27,0.02629108,0.055399061,0.012206573,0.045070423,0.040375587,0.066666667,0.081690141,0.040375587,0.022535211,0.057276995
bel_bio_mem,1,cg28,0.024777007,0.021803766,0.009910803,0.030723489,0.028741328,0.045589693,0.079286422,0.014866204,0.016848365,0.048562934
bel_bio_mem,1,cg29,0.023012552,0.054393305,0.014644351,0.043933054,0.040794979,0.073221757,0.138075314,0.025104603,0.020920502,0.089958159
bel_bio_mem,1,cg30,0.01087942,0.062556664,0.00543971,0.02175884,0.028105168,0.038984587,0.097914778,0.017225748,0.009972801,0.060743427
bel_bio_mem,1,cg31,0.013605442,0.060252672,0.008746356,0.019436346,0.062196307,0.044703596,0.138969874,0.022351798,0.026239067,0.065111759
bel_bio_mem,1,cg32,0.054755043,0.030739673,0.038424592,0.063400576,0.023054755,0.088376561,0.073967339,0.052833814,0.028818444,0.054755043
bel_bio_mem,1,cg33,0.025641026,0.045940171,0.023504274,0.044871795,0.047008547,0.08974359,0.127136752,0.041666667,0.02457265,0.071581197
bel_bio_mem,1,cg34,0.011142061,0.052924791,0.012070566,0.013927577,0.051996286,0.032497679,0.119777159,0.020427112,0.020427112,0.064066852
bel_bio_mem,1,cg35,0.028880866,0.060469314,0.009025271,0.037906137,0.049638989,0.046028881,0.160649819,0.013537906,0.01534296,0.092057762
bel_bio_mem,1,cg36,0.028347996,0.036168133,0.039100684,0.03714565,0.019550342,0.085043988,0.083088954,0.021505376,0.018572825,0.079178886
bel_bio_mem,1,cg37,0.025218235,0.064015519,0.01842871,0.029097963,0.053346266,0.042677013,0.104752667,0.016488846,0.027158099,0.067895247
bel_bio_mem,1,cg38,0.053481332,0.05247225,0.019172553,0.054490414,0.036326942,0.078708375,0.13925328,0.028254289,0.016145308,0.080726539
bel_bio_mem,1,cg39,0.017985612,0.035071942,0.008093525,0.01618705,0.042266187,0.049460432,0.102517986,0.03147482,0.01528777,0.052158273
bel_bio_mem,1,cg40,0.026666667,0.036190476,0.022857143,0.033333333,0.026666667,0.061904762,0.098095238,0.03047619,0.017142857,0.073333333
bel_bio_mem,1,cg41,0.018627451,0.049019608,0.019607843,0.029411765,0.050980392,0.05,0.117647059,0.038235294,0.020588235,0.092156863
bel_bio_mem,1,cg42,0.022450889,0.041159963,0.013096352,0.029934518,0.029934518,0.048643592,0.137511693,0.019644528,0.014967259,0.090739008
bel_bio_mem,1,cg43,0.020895522,0.039800995,0.011940299,0.018905473,0.045771144,0.052736318,0.154228856,0.018905473,0.026865672,0.061691542
bel_bio_mem,1,cg44,0.014423077,0.05,0.0125,0.015384615,0.038461538,0.0375,0.145192308,0.025,0.017307692,0.069230769
bel_bio_mem,1,cg45,0.038497653,0.045070423,0.01971831,0.030985915,0.031924883,0.066666667,0.102347418,0.028169014,0.021596244,0.077934272
bel_bio_mem,1,cg46,0.025806452,0.04516129,0.015668203,0.035023041,0.034101382,0.061751152,0.118894009,0.020276498,0.019354839,0.066359447
bel_bio_mem,1,cg47,0.009950249,0.039800995,0.0039801,0.027860697,0.04079602,0.032835821,0.110447761,0.016915423,0.019900498,0.059701493
bel_bio_mem,1,cg48,0.044343891,0.050678733,0.02081448,0.069683258,0.032579186,0.084162896,0.084162896,0.022624434,0.01719457,0.062443439
bel_bio_mem,1,cg49,0.023023023,0.057057057,0.02002002,0.038038038,0.061061061,0.059059059,0.146146146,0.04004004,0.023023023,0.082082082
bel_bio_mem,1,cg50,0.022241993,0.026690391,0.012455516,0.029359431,0.03024911,0.048042705,0.116548043,0.03024911,0.016014235,0.06227758
bel_bio_mem,1,cg51,0.018446602,0.053398058,0.015533981,0.022330097,0.051456311,0.057281553,0.124271845,0.031067961,0.023300971,0.065048544
bel_bio_mem,1,cg52,0.048076923,0.054807692,0.029807692,0.031730769,0.044230769,0.078846154,0.144230769,0.031730769,0.025,0.098076923
bel_bio_mem,1,cg53,0.038011696,0.048732943,0.028265107,0.058479532,0.038011696,0.073099415,0.102339181,0.032163743,0.01754386,0.07797271
bel_bio_mem,1,cg54,0.018590998,0.057729941,0.01369863,0.026418787,0.031311155,0.047945205,0.098825832,0.034246575,0.022504892,0.049902153
bel_bio_mem,1,cg55,0.043067227,0.045168067,0.021008403,0.036764706,0.044117647,0.05987395,0.151260504,0.034663866,0.010504202,0.118697479
bel_bio_mem,1,cg56,0.046626984,0.048611111,0.02281746,0.046626984,0.036706349,0.079365079,0.138888889,0.046626984,0.024801587,0.070436508
bel_bio_mem,1,cg57,0.012646793,0.052393857,0.008130081,0.017163505,0.040650407,0.035230352,0.141824752,0.006323397,0.01535682,0.089430894
bel_bio_mem,1,cg58,0.046979866,0.047938639,0.020134228,0.069990412,0.041227229,0.07957814,0.122722915,0.035474593,0.019175455,0.068072867
bel_bio_mem,1,cg59,0.028627838,0.032576505,0.017769003,0.029615005,0.030602172,0.076999013,0.116485686,0.028627838,0.014807502,0.070088845
bel_bio_mem,1,cg60,0.031446541,0.038784067,0.023060797,0.038784067,0.035639413,0.071278826,0.082809224,0.051362683,0.024109015,0.062893082
bel_bio_mem,1,cg61,0.023572076,0.042611061,0.008159565,0.029011786,0.025385313,0.046237534,0.09700816,0.02175884,0.02175884,0.051677244
bel_bio_mem,1,cg62,0.036082474,0.049828179,0.028350515,0.068728522,0.027491409,0.08161512,0.088487973,0.036941581,0.020618557,0.071305842
bel_bio_mem,1,cg63,0.030563515,0.0582617,0.019102197,0.052531041,0.041069723,0.077363897,0.140401146,0.042024833,0.021012416,0.05730659
bel_bio_mem,1,cg64,0.015397776,0.037639008,0.007698888,0.014542344,0.02566296,0.035928144,0.082976903,0.014542344,0.017964072,0.072711719
bel_bio_mem,1,cg65,0.022504892,0.04109589,0.016634051,0.042074364,0.036203523,0.069471624,0.114481409,0.032289628,0.015655577,0.102739726
bel_bio_mem,1,cg66,0.018556701,0.035051546,0.022680412,0.035051546,0.039175258,0.067010309,0.104123711,0.032989691,0.018556701,0.046391753
bel_bio_mem,1,cg67,0.017874876,0.046673287,0.013902681,0.022840119,0.033763654,0.042701092,0.086395233,0.028798411,0.023833168,0.054617676
bel_bio_mem,1,cg68,0.014137606,0.031102733,0.010367578,0.015080113,0.018850141,0.039585297,0.107445806,0.007540057,0.011310085,0.047125353
bel_bio_mem,1,cg69,0.019508058,0.044105174,0.015267176,0.032230704,0.030534351,0.049194232,0.109414758,0.017811705,0.015267176,0.057675997
bel_bio_mem,1,cg70,0.038379531,0.071428571,0.017057569,0.053304904,0.053304904,0.085287846,0.132196162,0.040511727,0.037313433,0.081023454
bel_bio_mem,1,cg71,0.028627838,0.045409674,0.013820336,0.042448174,0.026653504,0.068114511,0.100691017,0.031589339,0.025666338,0.060217177
bel_bio_mem,1,cg72,0.020484171,0.054003724,0.011173184,0.041899441,0.031657356,0.059590317,0.15735568,0.023277467,0.013035382,0.091247672
bel_bio_mem,1,cg73,0.04040404,0.043158861,0.023875115,0.034894399,0.045913682,0.068870523,0.110192837,0.045913682,0.03030303,0.058769513
bel_bio_mem,1,cg74,0.029608405,0.041069723,0.016236867,0.033428844,0.033428844,0.082139446,0.097421203,0.028653295,0.021012416,0.047755492
bel_bio_mem,1,cg75,0.025183631,0.036726128,0.023084995,0.049317943,0.028331584,0.077649528,0.086044071,0.034627492,0.017838405,0.03567681
misc,1,ch01,0.002290076,0.032824427,0.003816794,0.011450382,0.01221374,0.048854962,0.13129771,0.003816794,0.002290076,0.071755725
misc,1,ch02,0.009865471,0.041255605,0.00896861,0.025112108,0.0367713,0.039461883,0.158744395,0.01793722,0.00896861,0.082511211
misc,1,ch03,0.024870466,0.046632124,0.016580311,0.023834197,0.039378238,0.044559585,0.148186528,0.014507772,0.013471503,0.10984456
misc,1,ch04,0.004108463,0.019720624,0.004108463,0.019720624,0.010682005,0.032046015,0.092029581,0.011503698,0.003286771,0.070665571
misc,1,ch05,0.003777148,0.026440038,0.002832861,0.018885741,0.01605288,0.050991501,0.100094429,0.034938621,0.019830028,0.083097262
misc,1,ch06,0.001486989,0.065427509,0.00669145,0.009665428,0.0133829,0.021561338,0.134572491,0.008178439,0.002230483,0.09070632
misc,1,ch07,0.011023622,0.030708661,0.003149606,0.025984252,0.020472441,0.052755906,0.068503937,0.034645669,0.005511811,0.041732283
misc,1,ch08,0.013134851,0.060420315,0.027145359,0.021015762,0.062171629,0.043782837,0.167250438,0.009632224,0.022767075,0.138353765
misc,1,ch09,0.008525149,0.028132992,0.016197783,0.012787724,0.016197783,0.026427962,0.127877238,0.008525149,0.00511509,0.082693947
misc,1,ch10,0.019747235,0.063191153,0.001579779,0.082148499,0.010268562,0.037914692,0.120063191,0.015007899,0.007898894,0.090837283
misc,1,ch11,0.007401316,0.017269737,0.001644737,0.010690789,0.013157895,0.032894737,0.076480263,0.005756579,0.009046053,0.040296053
misc,1,ch12,0.024574669,0.0463138,0.006616257,0.031190926,0.041587902,0.063327032,0.167296786,0.017958412,0.017958412,0.164461248
misc,1,ch13,0.03164557,0.037183544,0.009493671,0.053006329,0.015822785,0.0625,0.098101266,0.027689873,0.007120253,0.064082278
misc,1,ch14,0.001665279,0.054121565,0.003330558,0.012489592,0.029975021,0.035803497,0.100749376,0.019983347,0.001665279,0.080766028
misc,1,ch15,0.007659574,0.028085106,0.005957447,0.027234043,0.01106383,0.04,0.13787234,0.005957447,0.008510638,0.098723404
misc,1,ch16,0.029888984,0.064047822,0.007685739,0.042698548,0.01793339,0.052092229,0.121263877,0.025619129,0.009393681,0.102476516
misc,1,ch17,0.022968198,0.0795053,0.008833922,0.05565371,0.016784452,0.073321555,0.099823322,0.022084806,0.009717314,0.094522968
misc,1,ch18,0.015479876,0.043343653,0.007223942,0.038183695,0.027863777,0.059855521,0.149638803,0.027863777,0.015479876,0.122807018
misc,1,ch19,0.005576208,0.091078067,0.00929368,0.023234201,0.072490706,0.037174721,0.17936803,0.011152416,0.019516729,0.134758364
misc,1,ch20,0.03083004,0.044268775,0.028458498,0.042687747,0.03083004,0.053754941,0.128853755,0.025296443,0.008695652,0.079051383
misc,1,ch21,0.024807528,0.046193328,0.005132592,0.056458512,0.020530368,0.036783576,0.135158255,0.015397776,0.007698888,0.077844311
misc,1,ch22,0.004016064,0.029718876,0,0.034538153,0.015261044,0.042570281,0.139759036,0.002409639,0.002409639,0.119678715
misc,1,ch23,0.005494505,0.039377289,0.005494505,0.019230769,0.014652015,0.052197802,0.08974359,0.008241758,0.006410256,0.058608059
misc,1,ch24,0.008250825,0.053630363,0.017326733,0.008250825,0.047029703,0.107260726,0.109735974,0.062706271,0.005775578,0.075907591
misc,1,ch25,0.015473888,0.065764023,0.00967118,0.028046422,0.046421663,0.047388781,0.172147002,0.021276596,0.018375242,0.098646035
misc,1,ch26,0.00926706,0.037068239,0.01179444,0.02274642,0.025273799,0.032013479,0.118786858,0.01516428,0.0126369,0.070766639
misc,1,ch27,0.010770505,0.054681027,0.004971002,0.018227009,0.028169014,0.04059652,0.12096106,0.015741508,0.011599006,0.072908036
misc,1,ch28,0.006855184,0.049700086,0.00428449,0.010282776,0.040274207,0.011139674,0.137103685,0.017994859,0.016281063,0.083976007
misc,1,ch29,0.01097973,0.055743243,0.001689189,0.022804054,0.032939189,0.026182432,0.114864865,0.011824324,0.024493243,0.067567568
misc,1,ch30,0.007326007,0.056776557,0.000915751,0.014652015,0.038461538,0.028388278,0.224358974,0.010989011,0.016483516,0.148351648
learned,1,cj01,0.005623243,0.01968135,0.004686036,0.034676664,0.014995314,0.046860356,0.105904405,0.010309278,0.010309278,0.027179007
learned,1,cj02,0.012121212,0.013852814,0.000865801,0.019047619,0.008658009,0.028571429,0.058874459,0.011255411,0.011255411,0.022510823
learned,1,cj03,0.013211382,0.022357724,0.00304878,0.012195122,0.008130081,0.056910569,0.06402439,0.014227642,0.011178862,0.046747967
learned,1,cj04,0.007323027,0.02278275,0.017087063,0.026037429,0.018714402,0.048006509,0.081366965,0.025223759,0.012205045,0.058584215
learned,1,cj05,0.00676819,0.014382403,0.035532995,0.011844332,0.016920474,0.047377327,0.094754653,0.010998308,0.013536379,0.032994924
learned,1,cj06,0.002666667,0.016,0.001777778,0.008888889,0.008888889,0.023111111,0.078222222,0.007111111,0.012444444,0.051555556
learned,1,cj07,0.004251701,0.031462585,0.005952381,0.013605442,0.011054422,0.045068027,0.06037415,0.008503401,0.020408163,0.042517007
learned,1,cj08,0.051212938,0.044025157,0.043126685,0.091644205,0.010781671,0.09344115,0.085354897,0.04492363,0.017070979,0.033243486
learned,1,cj09,0.000807754,0.006462036,0.001615509,0.005654281,0.00726979,0.02180937,0.039579968,0.008885299,0.002423263,0.016962843
learned,1,cj10,0.018269231,0.031730769,0.008653846,0.024038462,0.034615385,0.050961538,0.093269231,0.027884615,0.022115385,0.044230769
learned,1,cj11,0.014912281,0.035087719,0.025438596,0.044736842,0.026315789,0.05,0.093859649,0.022807018,0.016666667,0.042105263
learned,1,cj12,0.007772021,0.012953368,0.001727116,0.012953368,0.013816926,0.033678756,0.081174439,0.015544041,0.008635579,0.037996546
learned,1,cj13,0.006081668,0.079930495,0.007819288,0.011294526,0.039965248,0.03301477,0.112076455,0.019982624,0.003475239,0.045178106
learned,1,cj14,0.003606853,0.026149684,0.014427412,0.013525699,0.011722272,0.026149684,0.060414788,0.012623986,0.010820559,0.03336339
learned,1,cj15,0.013742926,0.032336297,0.015359741,0.03476152,0.012126112,0.06952304,0.059013743,0.033144705,0.006467259,0.026677445
learned,1,cj16,0.010673235,0.027914614,0.009852217,0.015599343,0.027914614,0.039408867,0.058292282,0.010673235,0.015599343,0.042692939
learned,1,cj17,0.022279349,0.027420737,0.010282776,0.041131105,0.027420737,0.05227078,0.102827763,0.030848329,0.016281063,0.053127678
learned,1,cj18,0.000998004,0,0.00998004,0.015968064,0.006986028,0.018962076,0.062874251,0.015968064,0.000998004,0.048902196
learned,1,cj19,0.009259259,0.069444444,0.008333333,0.021296296,0.02962963,0.031481481,0.090740741,0.025,0.047222222,0.035185185
learned,1,cj20,0.011928429,0.013916501,0.009940358,0.013916501,0.003976143,0.022862823,0.033797217,0.012922465,0.002982107,0.028827038
learned,1,cj21,0.01459144,0.008754864,0.004863813,0.049610895,0.005836576,0.025291829,0.044747082,0.011673152,0.005836576,0.036964981
learned,1,cj22,0.010938924,0.057429353,0.008204193,0.026435734,0.036463081,0.044667274,0.166818596,0.020966272,0.014585232,0.102096627
learned,1,cj23,0.024368231,0.064981949,0.016245487,0.036101083,0.050541516,0.045126354,0.130866426,0.028880866,0.020758123,0.129963899
learned,1,cj24,0.028520499,0.05258467,0.016042781,0.046345811,0.034759358,0.09714795,0.131016043,0.047237077,0.015151515,0.058823529
learned,1,cj25,0.016740088,0.015859031,0.015859031,0.01938326,0.018502203,0.037004405,0.126872247,0.027312775,0.014096916,0.099559471
learned,1,cj26,0.007765315,0.038826575,0.006902502,0.018119068,0.019844694,0.022433132,0.107851596,0.010353753,0.012942192,0.066436583
learned,1,cj27,0.007984032,0.063872255,0.010978044,0.016966068,0.046906188,0.035928144,0.136726547,0.012974052,0.015968064,0.070858283
learned,1,cj28,0.009414226,0.029288703,0.005230126,0.023012552,0.018828452,0.056485356,0.072175732,0.013598326,0.016736402,0.041841004
learned,1,cj29,0.03427065,0.094903339,0.009666081,0.049209139,0.063268893,0.067662566,0.141476274,0.03602812,0.021089631,0.087873462
learned,1,cj30,0.008973081,0.041874377,0.005982054,0.030907278,0.032901296,0.03888335,0.105682951,0.017946162,0.017946162,0.056829511
learned,1,cj31,0.031914894,0.035106383,0.021276596,0.015957447,0.021276596,0.075531915,0.074468085,0.021276596,0.018085106,0.037234043
learned,1,cj32,0,0.013539652,0.000967118,0.007736944,0.006769826,0.010638298,0.14893617,0.00483559,0.002901354,0.076402321
learned,1,cj33,0.015608741,0.054110302,0.010405827,0.055150884,0.033298647,0.142559834,0.095733611,0.021852237,0.036420395,0.077003122
learned,1,cj34,0.011310085,0.034872762,0.003770028,0.02262017,0.016965127,0.040527804,0.097078228,0.018850141,0.013195099,0.079170594
learned,1,cj35,0.008710801,0.022648084,0.006097561,0.014808362,0.013066202,0.030487805,0.083623693,0.014808362,0.016550523,0.042682927
learned,1,cj36,0.025471698,0.043396226,0.016981132,0.049056604,0.021698113,0.069811321,0.09245283,0.023584906,0.012264151,0.061320755
learned,1,cj37,0.019873532,0.047877145,0.016260163,0.033423668,0.026196929,0.06865402,0.123757904,0.028906956,0.012646793,0.08762421
