genre,genreno,filename,count,tokens,richness,pleasantness,activation,imagery
bel_bio_mem,1,cg57,1107,729,0.658536585,2.026360219,1.795291803,1.720655738
bel_bio_mem,1,cg58,1043,683,0.654841802,1.883224571,1.840713738,1.857067371
bel_bio_mem,1,cg59,1013,742,0.732477789,1.882471704,1.785662815,1.855111111
bel_bio_mem,1,cg60,954,533,0.55870021,1.985783979,1.807578104,1.954873164
bel_bio_mem,1,cg61,1103,678,0.614687217,1.883235125,1.756041284,1.722157143
bel_bio_mem,1,cg62,1164,796,0.683848797,1.86474375,1.849005114,2.045454545
bel_bio_mem,1,cg63,1047,744,0.710601719,1.953163972,1.853781418,1.861560284
bel_bio_mem,1,cg64,1169,730,0.624465355,1.936161458,1.77092691,1.975347222
bel_bio_mem,1,cg65,1022,728,0.712328767,1.878027943,1.784087581,1.670892626
bel_bio_mem,1,cg66,970,685,0.706185567,1.934216364,1.806311189,1.889230769
bel_bio_mem,1,cg67,1007,656,0.651439921,1.947135831,1.840729428,1.936512262
bel_bio_mem,1,cg68,1061,715,0.673892554,1.946812752,1.822151544,1.841342282
bel_bio_mem,1,cg69,1179,800,0.678541137,1.954522422,1.85237287,1.84955157
bel_bio_mem,1,cg70,938,620,0.66098081,1.893224779,1.774556637,1.652591656
bel_bio_mem,1,cg71,1013,693,0.684106614,1.904888679,1.81862035,1.884366577
bel_bio_mem,1,cg72,1074,629,0.58566108,1.904673363,1.837741084,1.761625282
bel_bio_mem,1,cg73,1089,664,0.609733701,1.967016628,1.881166511,1.88852459
bel_bio_mem,1,cg74,1047,701,0.669531996,1.919202869,1.83074877,1.768852459
bel_bio_mem,1,cg75,953,629,0.660020986,1.916977315,1.826409933,1.976912752
misc,1,ch01,1310,584,0.445801527,1.8677,1.797592766,1.851648352
misc,1,ch02,1115,600,0.538116592,1.883376744,1.857474823,1.669565217
misc,1,ch03,965,581,0.602072539,1.977979381,1.844892784,1.787886598
misc,1,ch04,1217,584,0.479868529,1.887581021,1.86946763,1.883044316
misc,1,ch05,1059,537,0.507082153,1.858086645,1.768785256,1.742307692
misc,1,ch06,1345,745,0.553903346,1.925756865,1.81755974,1.833024119
misc,1,ch07,1270,583,0.459055118,1.858384276,1.756401342,1.708533078
misc,1,ch08,1142,532,0.465849387,2.031372717,1.869379306,1.852254335
misc,1,ch09,1173,548,0.467178176,1.900902503,1.802258707,1.832950991
misc,1,ch10,1266,666,0.526066351,1.820608812,1.842158911,1.943960396
misc,1,ch11,1216,705,0.579769737,1.819831771,1.809201714,1.848914286
misc,1,ch12,1058,349,0.329867675,1.88466643,1.76996643,1.796453901
misc,1,ch13,1264,718,0.568037975,1.849132704,1.847760063,1.877358491
misc,1,ch14,1201,409,0.340549542,1.851925135,1.748512082,1.682200647
misc,1,ch15,1175,576,0.490212766,1.913830564,1.741239282,2.032820513
misc,1,ch16,1171,589,0.502988898,1.856004724,1.786403802,1.791935484
misc,1,ch17,1132,562,0.496466431,1.80692968,1.824365411,1.76369863
misc,1,ch18,969,587,0.605779154,1.856830926,1.839231264,1.758690745
misc,1,ch19,1076,583,0.541821561,1.994451639,1.850905561,1.791658391
misc,1,ch20,1265,596,0.471146245,1.891355034,1.808710834,1.901629914
misc,1,ch21,1169,652,0.55774166,1.833000516,1.885003199,1.790712074
misc,1,ch22,1245,460,0.369477912,1.914649947,1.832362065,1.78398314
misc,1,ch23,1092,453,0.414835165,1.891939421,1.814878396,1.768374165
misc,1,ch24,1212,422,0.348184818,1.83691139,1.738209927,1.900522466
misc,1,ch25,1034,651,0.62959381,1.951334286,1.807023452,1.769761905
misc,1,ch26,1187,619,0.52148273,1.910443945,1.814611419,1.939100346
misc,1,ch27,1207,694,0.574979287,1.931139099,1.835788946,1.855271238
misc,1,ch28,1167,633,0.542416452,2.014294073,1.870819289,2.003017241
misc,1,ch29,1184,635,0.536317568,1.928931296,1.846806112,1.863435195
misc,1,ch30,1092,715,0.654761905,1.951643933,1.871001883,1.792050209
learned,1,cj01,1067,506,0.474226804,1.915574401,1.758882598,1.895586381
learned,1,cj02,1155,525,0.454545455,1.801958363,1.795794187,1.890154211
learned,1,cj03,984,498,0.506097561,1.771540078,1.82091284,1.802075227
learned,1,cj04,1229,620,0.504475183,1.784420543,1.76493719,1.804250295
learned,1,cj05,1182,641,0.542301184,1.823947436,1.776955711,1.882284382
learned,1,cj06,1125,540,0.48,1.797694826,1.771818051,1.902527076
learned,1,cj07,1176,573,0.487244898,1.842428297,1.784153118,1.78705036
learned,1,cj08,1113,649,0.583108715,1.777689444,1.80540874,1.837911464
learned,1,cj09,1238,518,0.418416801,1.801634759,1.768825241,1.910896552
learned,1,cj10,1040,649,0.624038462,1.965836066,1.756830013,2.019924338
learned,1,cj11,1140,628,0.550877193,1.836383995,1.745568575,1.828504673
learned,1,cj12,1158,529,0.456822107,1.838823673,1.765284354,1.777414966
learned,1,cj13,1151,432,0.375325804,1.841477051,1.721445122,1.837694013
learned,1,cj14,1109,619,0.558160505,1.817979573,1.804520884,1.716768293
learned,1,cj15,1237,720,0.582053355,1.792861876,1.759549773,1.895007564
learned,1,cj16,1218,466,0.382594417,1.8923003,1.773527436,1.892653673
learned,1,cj17,1167,594,0.508997429,1.872081393,1.856356543,1.698679472
learned,1,cj18,1002,281,0.280439122,1.824293271,1.742539252,1.714766355
learned,1,cj19,1080,429,0.397222222,1.855459405,1.798119405,1.830952381
learned,1,cj20,1006,315,0.313121272,1.757356549,1.638817565,1.78798151
learned,1,cj21,1028,232,0.225680934,1.728348068,1.688803709,1.905100464
learned,1,cj22,1097,678,0.618049225,1.924165396,1.877431926,1.703604531
learned,1,cj23,1108,694,0.626353791,1.97986085,1.820704922,1.662416107
learned,1,cj24,1122,725,0.646167558,1.91382022,1.896178681,1.685934066
learned,1,cj25,1135,555,0.488986784,1.899311241,1.795239343,1.689289502
learned,1,cj26,1159,677,0.584124245,1.862621429,1.772818571,1.771868132
learned,1,cj27,1002,587,0.585828343,1.966606667,1.791244746,1.768813559
learned,1,cj28,956,494,0.516736402,1.87678992,1.8243187,1.668700265
learned,1,cj29,1138,609,0.535149385,1.896382821,1.857929374,1.827359491
learned,1,cj30,1003,599,0.597208375,1.862795485,1.822417833,1.814446953
learned,1,cj31,940,606,0.644680851,1.900982674,1.797656344,1.715416098
learned,1,cj32,1034,375,0.362669246,1.740817681,1.706367509,1.900114811
learned,1,cj33,961,433,0.45057232,1.865900619,1.90237401,1.765346535
learned,1,cj34,1061,585,0.551366635,1.824578318,1.765781635,1.552369668
learned,1,cj35,1148,695,0.605400697,1.880589875,1.727412625,1.73725
learned,1,cj36,1060,658,0.620754717,1.851535944,1.826933376,1.793125931
learned,1,cj37,1107,660,0.596205962,1.870189089,1.879464342,1.756130484
learned,1,cj38,1213,564,0.464962902,1.897484859,1.816096827,1.741432457
learned,1,cj39,1087,685,0.630174793,1.867497463,1.815259516,1.802076125
learned,1,cj40,1087,562,0.517019319,1.861334896,1.80990875,1.798958333
learned,1,cj41,1072,481,0.44869403,1.845855165,1.829546432,1.77657082
learned,1,cj42,1101,626,0.568574024,1.857371489,1.755500528,1.605279831
learned,1,cj43,1171,650,0.555081127,1.797238727,1.773854906,1.691649269
learned,1,cj44,1100,511,0.464545455,1.803065686,1.72276427,1.660130719
learned,1,cj45,1072,494,0.460820896,1.874667401,1.726899188,1.834570766
learned,1,cj46,1023,559,0.546432063,1.823473202,1.818084455,1.791183295
learned,1,cj47,1113,645,0.579514825,1.98311312,1.892748037,1.873347107
learned,1,cj48,1131,530,0.468611848,1.861235996,1.789611929,1.921369295
learned,1,cj49,1076,556,0.516728625,1.957609802,1.823596767,1.750364964
learned,1,cj50,1132,509,0.449646643,1.797198683,1.754309726,1.691590679
learned,1,cj51,1083,693,0.639889197,1.880796009,1.816147887,1.592488263
learned,1,cj52,855,427,0.499415205,1.828113871,1.852187583,1.669484808
learned,1,cj53,980,571,0.582653061,1.898660667,1.79924124,1.74398093
learned,1,cj54,1102,667,0.605263158,1.896324942,1.71571097,1.745265589
learned,1,cj55,1085,709,0.653456221,1.82390625,1.822982572,2.116105769
learned,1,cj56,1207,684,0.566694283,1.904664775,1.752228723,2.036879433
learned,1,cj57,987,629,0.637284701,1.951001795,1.773137692,1.732307692
learned,1,cj58,1109,638,0.575293057,1.835621632,1.834479234,1.866996292
learned,1,cj59,985,551,0.559390863,1.817827793,1.712009358,1.838826816
learned,1,cj60,1163,763,0.656061909,1.8536963,1.761123996,1.95602537
learned,1,cj61,1078,729,0.676252319,1.85000095,1.746076247,1.93111639
learned,1,cj62,956,673,0.703974895,1.975641434,1.851000486,1.795868773
learned,1,cj63,1072,667,0.622201493,1.855038523,1.769465795,1.707272727
learned,1,cj64,1043,735,0.704697987,1.932775163,1.868081569,1.831111111
learned,1,cj65,1051,618,0.588011418,1.941731986,1.808299643,1.761712247
learned,1,cj66,1057,710,0.671712394,1.910577016,1.796752285,1.790860215
learned,1,cj67,1089,660,0.606060606,1.889620235,1.768193603,1.671025979
learned,1,cj68,1074,769,0.716014898,1.87254539,1.86647078,1.88964539
learned,1,cj69,1182,397,0.335871404,1.782356277,1.704517316,1.726839827
learned,1,cj70,1220,553,0.453278689,1.832353929,1.814033929,1.896666667
learned,1,cj71,1134,618,0.544973545,1.817530131,1.852407078,1.735490394
learned,1,cj72,1259,808,0.64177919,1.813080384,1.753203978,1.738820302
learned,1,cj73,1297,660,0.508866615,1.838328921,1.761499333,1.82246941
learned,1,cj74,1246,644,0.516853933,1.856858929,1.776036134,1.837184874
learned,1,cj75,1102,449,0.407441016,1.755967953,1.828128187,1.894736842
learned,1,cj76,1254,742,0.591706539,1.848488242,1.78018242,1.855936073
learned,1,cj77,1316,594,0.451367781,1.828173795,1.754515199,2.042138365
learned,1,cj78,1271,600,0.472069237,1.8526374,1.71207138,1.797263398
learned,1,cj79,1031,378,0.366634336,1.834816688,1.806850695,1.701643489
learned,1,cj80,1127,455,0.403726708,1.846087242,1.748979708,1.817982989
gen_fic,2,ck01,1054,656,0.622390892,1.920435872,1.773312899,1.956019656
gen_fic,2,ck02,1022,703,0.687866928,1.848273082,1.791470314,2.009811321
gen_fic,2,ck03,953,673,0.706190976,1.895507517,1.824015839,2.038657718
gen_fic,2,ck04,997,611,0.612838516,1.896172684,1.776857838,1.937529691
gen_fic,2,ck05,949,591,0.622760801,1.843020671,1.826153826,2.007516779
gen_fic,2,ck06,1144,788,0.688811189,1.888331086,1.804658427,2.171285893
gen_fic,2,ck07,962,581,0.603950104,1.89032267,1.838754381,1.886787204
gen_fic,2,ck08,937,585,0.624332978,1.96335758,1.844435106,1.828457447
gen_fic,2,ck09,908,575,0.633259912,1.853761569,1.837845479,2.063297872
gen_fic,2,ck10,1050,723,0.688571429,1.864130176,1.805692963,2.000270636
gen_fic,2,ck11,1002,597,0.595808383,1.863758717,1.78341855,2.117712692
gen_fic,2,ck12,1097,805,0.733819508,1.935894798,1.804238492,2.005721717
gen_fic,2,ck13,963,631,0.655244029,1.911555792,1.762577497,2.101997337
gen_fic,2,ck14,1059,708,0.668555241,1.955191667,1.784240404,2.001515152
gen_fic,2,ck15,1068,679,0.63576779,1.868207317,1.802663543,2.03491656
gen_fic,2,ck16,1101,807,0.732970027,1.930071411,1.796058816,2.126448363
gen_fic,2,ck17,1031,692,0.671193016,1.863172215,1.80815956,1.998349381
gen_fic,2,ck18,952,606,0.636554622,1.963270732,1.837299593,1.942276423
gen_fic,2,ck19,983,618,0.628687691,1.938074209,1.810138321,1.812408759
gen_fic,2,ck20,975,745,0.764102564,1.969727601,1.788121243,1.890751445
gen_fic,2,ck21,1090,704,0.64587156,1.845353695,1.808914286,2.091133005
gen_fic,2,ck22,996,657,0.659638554,1.907342188,1.770653646,1.985677083
gen_fic,2,ck23,1036,714,0.689189189,1.939029571,1.770340123,2.06993865
gen_fic,2,ck24,933,448,0.48017149,1.887110221,1.778080387,1.924585635
gen_fic,2,ck25,943,684,0.725344645,1.917298039,1.770278431,2.003660131
gen_fic,2,ck26,969,555,0.572755418,1.972511927,1.789415727,2.000524246
gen_fic,2,ck27,1028,694,0.675097276,1.896059682,1.814522679,2.032625995
gen_fic,2,ck28,1014,589,0.58086785,1.904463073,1.773132342,2.057992565
gen_fic,2,ck29,985,745,0.756345178,1.956005186,1.80697367,1.978723404
mys_det,2,cl01,937,583,0.622198506,1.960770274,1.81808279,1.942633638
mys_det,2,cl02,949,529,0.557428872,1.855596259,1.7947899,1.978553616
mys_det,2,cl03,992,582,0.586693548,1.861136737,1.814361395,2.079950187
mys_det,2,cl04,969,590,0.608875129,1.851919691,1.815334234,2.093436293
mys_det,2,cl05,1024,585,0.571289063,1.851366239,1.787860077,2.081129653
mys_det,2,cl06,975,551,0.565128205,1.803086424,1.787190182,2.072484848
mys_det,2,cl07,1024,654,0.638671875,1.882689303,1.790282711,2.030099502
mys_det,2,cl08,1039,549,0.528392685,1.924661805,1.788220396,1.77750309
mys_det,2,cl09,1014,570,0.562130178,1.863165769,1.830011154,1.924102564
mys_det,2,cl10,961,541,0.562955255,1.953815953,1.802723735,1.818677043
mys_det,2,cl11,963,649,0.673935618,1.913237286,1.810584717,1.932806324
mys_det,2,cl12,1058,728,0.688090737,1.892853077,1.810466282,1.904358974
mys_det,2,cl13,949,590,0.62170706,1.870815456,1.809147424,2.044121532
mys_det,2,cl14,1046,617,0.589866157,1.853741858,1.769982871,1.877683957
mys_det,2,cl15,1065,690,0.647887324,1.884203704,1.781818774,1.89936143
mys_det,2,cl16,989,590,0.596562184,1.804710997,1.779291816,2.037084399
mys_det,2,cl17,1061,700,0.659754948,1.811673992,1.787913784,2.112353706
mys_det,2,cl18,917,557,0.607415485,1.896135901,1.798001305,1.852219321
mys_det,2,cl19,1060,665,0.627358491,1.853391159,1.837141935,2.072401434
mys_det,2,cl20,1047,613,0.58548233,1.852881787,1.780648492,2.023433875
mys_det,2,cl21,1064,686,0.644736842,1.849111477,1.764108669,2.136752137
mys_det,2,cl22,976,622,0.637295082,1.908077565,1.758742271,1.891928865
mys_det,2,cl23,956,599,0.626569038,1.858861731,1.805592848,1.93902133
mys_det,2,cl24,1009,560,0.555004955,1.846720968,1.755425682,1.942679901
sci_fi,2,cm01,1048,701,0.66889313,1.945787845,1.811723434,1.883709273
sci_fi,2,cm02,1024,644,0.62890625,1.879134387,1.820654545,1.812121212
sci_fi,2,cm03,947,591,0.62407603,1.88659924,1.788227883,1.766793409
sci_fi,2,cm04,983,650,0.661241099,1.900192298,1.774749086,1.921409922
sci_fi,2,cm05,1098,794,0.723132969,1.93757747,1.823066386,1.882168675
sci_fi,2,cm06,995,590,0.592964824,1.919355143,1.816398761,1.926394052
adv_west,2,cn01,949,516,0.543730242,1.904390128,1.798284744,2.029230769
adv_west,2,cn02,989,568,0.574317492,1.917509724,1.803411432,2.080157687
adv_west,2,cn03,1033,604,0.584704743,1.788631463,1.828449146,2.103414634
adv_west,2,cn04,1059,647,0.61095373,1.826559926,1.856675931,2.107940447
adv_west,2,cn05,901,542,0.601553829,1.893120899,1.778862698,1.93994709
adv_west,2,cn06,952,622,0.653361345,1.855560891,1.749982921,1.930445545
adv_west,2,cn07,1078,697,0.646567718,1.856778502,1.787926691,2.02705314
adv_west,2,cn08,1006,727,0.722664016,1.879714839,1.756810194,1.988129032
adv_west,2,cn09,991,652,0.657921292,1.845868213,1.802882947,1.867121419
adv_west,2,cn10,1015,598,0.589162562,1.845155777,1.801146215,2.018326693
adv_west,2,cn11,1061,692,0.652214892,1.848394888,1.817821571,1.967331671
adv_west,2,cn12,1047,598,0.571155683,1.815712217,1.794243199,1.980352645
adv_west,2,cn13,1047,713,0.680993314,1.918844823,1.817517439,2.005722071
adv_west,2,cn14,1092,737,0.674908425,1.831760745,1.838384224,1.983354037
adv_west,2,cn15,1039,633,0.609239654,1.821613776,1.83319754,2.072078721
adv_west,2,cn16,1166,741,0.635506003,1.871785605,1.810151338,2.116942675
adv_west,2,cn17,999,598,0.598598599,1.932735458,1.783260425,1.957237716
adv_west,2,cn18,883,574,0.650056625,1.949141965,1.811327224,1.936520584
adv_west,2,cn19,1032,667,0.646317829,1.985772986,1.764707311,2.07732342
adv_west,2,cn20,1028,709,0.689688716,1.863241977,1.80665353,2.097047497
adv_west,2,cn21,1036,743,0.717181467,1.933086582,1.845333333,2.042372881
adv_west,2,cn22,1035,587,0.567149758,1.868005415,1.792560409,2.046931408
adv_west,2,cn23,946,657,0.694503171,1.918076398,1.833157844,2.047476126
adv_west,2,cn24,1000,598,0.598,1.905424422,1.828834961,1.880719794
adv_west,2,cn25,1071,699,0.652661064,1.809407463,1.822296766,2.151741294
adv_west,2,cn26,1111,693,0.623762376,1.807131018,1.787428024,2.132694611
adv_west,2,cn27,1037,559,0.539054966,1.914869078,1.7968,1.984830805
adv_west,2,cn28,1100,801,0.728181818,1.943362448,1.827833519,2.088178025
adv_west,2,cn29,1038,654,0.630057803,1.863031727,1.784371888,2.090495315
rom_love,2,cp01,1008,669,0.663690476,1.891988235,1.738778039,2.07869281
rom_love,2,cp02,995,613,0.616080402,1.954548668,1.793123487,1.991767554
rom_love,2,cp03,1027,665,0.64751704,1.977035047,1.817330311,1.902841678
rom_love,2,cp04,1108,736,0.664259928,1.949826786,1.786129881,1.96452381
rom_love,2,cp05,986,678,0.687626775,1.939518327,1.795364011,1.927755644
rom_love,2,cp06,1037,705,0.679845709,1.974039922,1.834942393,1.937321196
rom_love,2,cp07,973,624,0.641315519,1.881411342,1.855563762,1.866666667
rom_love,2,cp08,933,555,0.594855305,1.94611216,1.823067658,2.054333765
rom_love,2,cp09,863,561,0.650057937,1.951510942,1.773138227,1.947645429
rom_love,2,cp10,976,661,0.677254098,1.973504331,1.780166497,1.945987261
rom_love,2,cp11,878,609,0.693621868,1.883030229,1.797171347,1.95243553
rom_love,2,cp12,933,555,0.594855305,1.951265863,1.779086747,1.873360107
rom_love,2,cp13,1007,648,0.643495531,1.877084925,1.886714698,2.077386935
rom_love,2,cp14,974,662,0.679671458,1.888914212,1.785648708,1.899483204
rom_love,2,cp15,1025,616,0.60097561,1.93184331,1.779957655,1.923586207
rom_love,2,cp16,1074,692,0.644320298,1.934613065,1.82516897,2.073115578
rom_love,2,cp17,1026,579,0.564327485,1.952749932,1.7712487,1.89001368
rom_love,2,cp18,968,538,0.555785124,1.910755599,1.813065481,1.908300395
rom_love,2,cp19,928,531,0.572198276,1.897315702,1.794147934,1.815426997
rom_love,2,cp20,921,603,0.654723127,1.976435493,1.79391471,1.991902834
rom_love,2,cp21,1083,698,0.644506002,1.913531144,1.770132117,2.012895377
rom_love,2,cp22,928,556,0.599137931,2.026915969,1.857451047,1.818324607
rom_love,2,cp23,1069,640,0.598690365,1.940875888,1.748658503,2.000253807
rom_love,2,cp24,1064,465,0.437030075,1.83064727,1.853924194,2.047890819
rom_love,2,cp25,941,598,0.635494155,1.940195728,1.792995995,1.975700935
rom_love,2,cp26,908,482,0.530837004,1.864110425,1.841605792,2.123552124
rom_love,2,cp27,1033,621,0.601161665,1.949553923,1.846252055,1.962391034
rom_love,2,cp28,986,660,0.669371197,1.89768912,1.792093888,1.896821516
rom_love,2,cp29,1109,791,0.713255185,1.89756553,1.830718687,1.856060606
humor,2,cr01,1023,739,0.722385142,1.882371751,1.824233024,1.949071618
humor,2,cr02,992,704,0.709677419,1.981419895,1.831696859,1.960209424
humor,2,cr03,1120,872,0.778571429,1.9390625,1.833608291,1.906122449
humor,2,cr04,952,617,0.648109244,1.860794248,1.772581046,1.919738562
humor,2,cr05,1071,713,0.66573296,1.908347831,1.789050059,1.894724502
humor,2,cr06,985,675,0.685279188,1.952736599,1.856851701,1.872108844
humor,2,cr07,974,564,0.579055441,1.941189646,1.835984928,1.875229358
humor,2,cr08,1115,933,0.8367713,1.927485798,1.820563104,1.89897511
humor,2,cr09,1030,914,0.887378641,1.894399538,1.776363328,1.954391371
